x,y,n_cows,n_sheep,n_carcass_cows,n_carcass_sheep,n_disposed_cows,n_disposed_sheep,status,status_being_culled,status_being_disposed,status_being_vaccinated,when_became_candidate
16.730325253328736,-3.983015990737993,500,0,0,0,0,0,0,False,False,False,1000
19.524130017948977,2.158215126764942,500,0,0,0,0,0,0,False,False,False,1000
14.765146008624408,6.3049035227604,500,0,0,0,0,0,0,False,False,False,1000
-1.5155323938713856,4.814972653921291,500,0,0,0,0,0,0,False,False,False,1000
2.4340059970731147,3.6272323201109735,500,0,0,0,0,0,0,False,False,False,1000
13.92271769477955,-0.7611236696094839,500,0,0,0,0,0,0,False,False,False,1000
24.116818589474242,18.3052933232403,500,0,0,0,0,0,0,False,False,False,1000
17.02312764052769,-4.569859006392644,500,0,0,0,0,0,0,False,False,False,1000
14.094629837572112,12.600714287160645,500,0,0,0,0,0,0,False,False,False,1000
6.819488056853981,0.20338878050112008,500,0,0,0,0,0,0,False,False,False,1000
-0.0016292448501413759,16.159900176630206,500,0,0,0,0,0,0,False,False,False,1000
17.236068935627046,19.709821494307263,500,0,0,0,0,0,0,False,False,False,1000
10.153919472109207,23.91285077892808,500,0,0,0,0,0,0,False,False,False,1000
30.22607933764122,21.74504383750879,500,0,0,0,0,0,0,False,False,False,1000
30.976298170400415,19.71996086007917,500,0,0,0,0,0,0,False,False,False,1000
8.598457507578726,24.130256097907015,500,0,0,0,0,0,0,False,False,False,1000
17.69392105117836,22.761842876323872,500,0,0,0,0,0,0,False,False,False,1000
5.1263559370753224,3.223744353324623,500,0,0,0,0,0,0,False,False,False,1000
33.79944144143883,13.931992981476258,500,0,0,0,0,0,0,False,False,False,1000
28.732400032039852,9.856634696583907,500,0,0,0,0,0,0,False,False,False,1000
29.980995923091537,24.179042663635197,500,0,0,0,0,0,0,False,False,False,1000
4.769029541994554,24.527212139540033,500,0,0,0,0,0,0,False,False,False,1000
5.964268877768545,30.18121079384161,500,0,0,0,0,0,0,False,False,False,1000
33.00843597397207,19.474279335704292,500,0,0,0,0,0,0,False,False,False,1000
-3.8256039025103554,12.312589308861055,500,0,0,0,0,0,0,False,False,False,1000
20.847166473545062,13.679348438803286,500,0,0,0,0,0,0,False,False,False,1000
2.467423971576583,11.009513388251964,500,0,0,0,0,0,0,False,False,False,1000
29.00490693586294,15.482785752817572,500,0,0,0,0,0,0,False,False,False,1000
12.010975242550764,29.539022693203414,500,0,0,0,0,0,0,False,False,False,1000
12.670378868223729,-2.537301165979212,500,0,0,0,0,0,0,False,False,False,1000
16.47475392274167,18.82646530261853,500,0,0,0,0,0,0,False,False,False,1000
13.677124806442137,7.3659797301792524,500,0,0,0,0,0,0,False,False,False,1000
24.552856735219045,2.658975451996117,500,0,0,0,0,0,0,False,False,False,1000
3.399291442583408,6.59944744166909,500,0,0,0,0,0,0,False,False,False,1000
1.9760530959188785,6.839117620574083,500,0,0,0,0,0,0,False,False,False,1000
11.91793832551766,23.533844830758625,500,0,0,0,0,0,0,False,False,False,1000
30.811456331610223,12.394005177989387,500,0,0,0,0,0,0,False,False,False,1000
-0.1128711482741167,12.138017665817612,500,0,0,0,0,0,0,False,False,False,1000
20.712837235902093,31.685371417735418,500,0,0,0,0,0,0,False,False,False,1000
4.2950283495574215,17.066970211630426,500,0,0,0,0,0,0,False,False,False,1000
-2.2972113324717824,23.278261423506326,500,0,0,0,0,0,0,False,False,False,1000
20.817834377469026,11.824608856984359,500,0,0,0,0,0,0,False,False,False,1000
-3.2613770913175593,14.174010099484054,500,0,0,0,0,0,0,False,False,False,1000
30.663283181034664,23.212228820395865,500,0,0,0,0,0,0,False,False,False,1000
5.234286450304694,13.831429874192677,500,0,0,0,0,0,0,False,False,False,1000
0.4335022367424912,12.217493254167547,500,0,0,0,0,0,0,False,False,False,1000
30.258363645941987,9.581899093991638,500,0,0,0,0,0,0,False,False,False,1000
11.535134253628165,15.77693757749557,500,0,0,0,0,0,0,False,False,False,1000
-2.350745815690164,23.936859736633973,500,0,0,0,0,0,0,False,False,False,1000
1.9205158674314227,5.296653421901885,500,0,0,0,0,0,0,False,False,False,1000
25.400374871806175,22.752746535691724,500,0,0,0,0,0,0,False,False,False,1000
11.301944616369996,24.546892329716155,500,0,0,0,0,0,0,False,False,False,1000
26.75870533159295,4.914807202748836,500,0,0,0,0,0,0,False,False,False,1000
32.86664141386506,17.184115768213683,500,0,0,0,0,0,0,False,False,False,1000
10.425290505081758,-0.45993750002102196,500,0,0,0,0,0,0,False,False,False,1000
14.798430822767958,33.28316968233791,500,0,0,0,0,0,0,False,False,False,1000
-3.503608162891368,11.147190426408244,500,0,0,0,0,0,0,False,False,False,1000
17.99432528557038,29.339138516356122,500,0,0,0,0,0,0,False,False,False,1000
16.48305780971797,5.488701252726106,500,0,0,0,0,0,0,False,False,False,1000
12.057951402692177,13.565958217520253,500,0,0,0,0,0,0,False,False,False,1000
16.421822713488595,26.203436698581907,500,0,0,0,0,0,0,False,False,False,1000
2.135933338982923,23.784899601182524,500,0,0,0,0,0,0,False,False,False,1000
7.330977228159563,9.297102255562365,500,0,0,0,0,0,0,False,False,False,1000
2.252308548982562,25.331367823495235,500,0,0,0,0,0,0,False,False,False,1000
28.160106677780355,27.373335063253897,500,0,0,0,0,0,0,False,False,False,1000
18.939000667048887,-1.8807504581212129,500,0,0,0,0,0,0,False,False,False,1000
10.262997871253539,22.59659711864561,500,0,0,0,0,0,0,False,False,False,1000
14.427552284070119,24.255148191156195,500,0,0,0,0,0,0,False,False,False,1000
13.148823944060865,7.929917382673051,500,0,0,0,0,0,0,False,False,False,1000
10.035846377760539,12.609777062589783,500,0,0,0,0,0,0,False,False,False,1000
6.56163913951066,10.838137308322073,500,0,0,0,0,0,0,False,False,False,1000
30.222120646073257,26.42238119691109,500,0,0,0,0,0,0,False,False,False,1000
9.75113340022154,31.85117743741369,500,0,0,0,0,0,0,False,False,False,1000
18.527994610865264,20.667599362608573,500,0,0,0,0,0,0,False,False,False,1000
22.212913895820396,24.7230490489177,500,0,0,0,0,0,0,False,False,False,1000
30.118227347586902,13.072865193512396,500,0,0,0,0,0,0,False,False,False,1000
7.470910060550318,3.445804747913769,500,0,0,0,0,0,0,False,False,False,1000
1.9116821731202478,3.812824986481301,500,0,0,0,0,0,0,False,False,False,1000
17.610934269329018,4.781898538645191,500,0,0,0,0,0,0,False,False,False,1000
17.92394458713464,-0.3639938859234224,500,0,0,0,0,0,0,False,False,False,1000
21.591843575173478,20.301108370641714,500,0,0,0,0,0,0,False,False,False,1000
0.13042934014813312,3.5829395540664226,500,0,0,0,0,0,0,False,False,False,1000
8.268712428391847,11.935114041201231,500,0,0,0,0,0,0,False,False,False,1000
22.9862534025324,15.600579491443472,500,0,0,0,0,0,0,False,False,False,1000
14.506790678922341,20.465299052440738,500,0,0,0,0,0,0,False,False,False,1000
26.780737011106645,20.04469601758773,500,0,0,0,0,0,0,False,False,False,1000
9.453956921026403,26.489423581505868,500,0,0,0,0,0,0,False,False,False,1000
21.689440840553956,3.7304589063627756,500,0,0,0,0,0,0,False,False,False,1000
24.00802893594525,9.417597270196126,500,0,0,0,0,0,0,False,False,False,1000
34.77624969485593,17.873740765412226,500,0,0,0,0,0,0,False,False,False,1000
19.243533544408187,15.613291696675489,500,0,0,0,0,0,0,False,False,False,1000
15.354172300475453,-3.0241991841688822,500,0,0,0,0,0,0,False,False,False,1000
34.63459344484833,13.536918518292985,500,0,0,0,0,0,0,False,False,False,1000
25.30286143603572,28.399786708050954,500,0,0,0,0,0,0,False,False,False,1000
11.057511295762676,32.676302275174066,500,0,0,0,0,0,0,False,False,False,1000
31.901340437890106,10.854140577449268,500,0,0,0,0,0,0,False,False,False,1000
25.725392693324004,6.7108032451016975,500,0,0,0,0,0,0,False,False,False,1000
13.533607051794982,24.92793781129769,500,0,0,0,0,0,0,False,False,False,1000
11.679405454591933,0.031038864235545915,500,0,0,0,0,0,0,False,False,False,1000
0.04307618305653271,17.6791806321764,500,0,0,0,0,0,0,False,False,False,1000
15.18808362994645,23.398008227930266,500,0,0,0,0,0,0,False,False,False,1000
4.475557110636819,22.83164175114256,500,0,0,0,0,0,0,False,False,False,1000
9.961873512904507,11.34568858787281,500,0,0,0,0,0,0,False,False,False,1000
18.212412325862243,26.9960478628075,500,0,0,0,0,0,0,False,False,False,1000
-2.33426100549654,5.2133172628618265,500,0,0,0,0,0,0,False,False,False,1000
23.07343884530735,2.676426563082911,500,0,0,0,0,0,0,False,False,False,1000
25.427952601582902,11.581151417486687,500,0,0,0,0,0,0,False,False,False,1000
11.465541268764632,32.18721069664461,500,0,0,0,0,0,0,False,False,False,1000
4.289719114586969,18.472066171311894,500,0,0,0,0,0,0,False,False,False,1000
-2.37843159658523,7.613677207020948,500,0,0,0,0,0,0,False,False,False,1000
31.011428040074232,5.567251607565591,500,0,0,0,0,0,0,False,False,False,1000
11.533113069857215,1.6685339832339867,500,0,0,0,0,0,0,False,False,False,1000
8.00125418437144,16.388816277887734,500,0,0,0,0,0,0,False,False,False,1000
12.574769462118956,7.919022623067503,500,0,0,0,0,0,0,False,False,False,1000
10.847583452340357,9.53433211830879,500,0,0,0,0,0,0,False,False,False,1000
24.983421520207944,12.885664565195183,500,0,0,0,0,0,0,False,False,False,1000
13.390206628103666,15.538146807112247,500,0,0,0,0,0,0,False,False,False,1000
10.224539552737617,11.357749887141438,500,0,0,0,0,0,0,False,False,False,1000
18.49447043103545,3.3648240942990206,500,0,0,0,0,0,0,False,False,False,1000
4.62897349869456,0.2144010577333617,500,0,0,0,0,0,0,False,False,False,1000
26.0906290801166,21.51722453494765,500,0,0,0,0,0,0,False,False,False,1000
34.26747723956004,12.369029939260528,500,0,0,0,0,0,0,False,False,False,1000
24.189849923582173,32.03351692241194,500,0,0,0,0,0,0,False,False,False,1000
11.909960978579749,3.1672256937693923,500,0,0,0,0,0,0,False,False,False,1000
23.85586534837139,20.193851625946415,500,0,0,0,0,0,0,False,False,False,1000
17.601164699184384,15.0442599966389,500,0,0,0,0,0,0,False,False,False,1000
0.2337993514389325,3.254504081918352,500,0,0,0,0,0,0,False,False,False,1000
-2.8486373419810143,23.565067150454077,500,0,0,0,0,0,0,False,False,False,1000
33.99738302869656,14.729254924339786,500,0,0,0,0,0,0,False,False,False,1000
9.21273784421998,0.8646795621839622,500,0,0,0,0,0,0,False,False,False,1000
30.38758244566095,5.935077385182783,500,0,0,0,0,0,0,False,False,False,1000
32.44684038031311,11.431229708851715,500,0,0,0,0,0,0,False,False,False,1000
11.370929498335768,3.7316504381708473,500,0,0,0,0,0,0,False,False,False,1000
-2.1574192053601706,20.1836857319814,500,0,0,0,0,0,0,False,False,False,1000
7.751719546333208,1.987619277319137,500,0,0,0,0,0,0,False,False,False,1000
7.881860509721629,-2.0100422477409055,500,0,0,0,0,0,0,False,False,False,1000
5.403505558799903,1.8560192617713067,500,0,0,0,0,0,0,False,False,False,1000
10.855819842996247,13.140415427824102,500,0,0,0,0,0,0,False,False,False,1000
7.0009070322522495,24.949864497353836,500,0,0,0,0,0,0,False,False,False,1000
23.20957203410198,0.7548506534949038,500,0,0,0,0,0,0,False,False,False,1000
30.931631533070664,5.047537981665684,500,0,0,0,0,0,0,False,False,False,1000
-2.060585239683597,5.281749372731245,500,0,0,0,0,0,0,False,False,False,1000
25.72754693256516,29.86409527897774,500,0,0,0,0,0,0,False,False,False,1000
32.6427487989813,6.94801996782075,500,0,0,0,0,0,0,False,False,False,1000
7.594425790379642,29.508690668404405,500,0,0,0,0,0,0,False,False,False,1000
26.464728540681826,0.0057551595695102264,500,0,0,0,0,0,0,False,False,False,1000
23.40953886517611,21.780435546458527,500,0,0,0,0,0,0,False,False,False,1000
4.3631077545763794,2.5419512033581046,500,0,0,0,0,0,0,False,False,False,1000
9.495652289102132,-0.980669745030907,500,0,0,0,0,0,0,False,False,False,1000
10.72845584261431,7.714892143533427,500,0,0,0,0,0,0,False,False,False,1000
31.325118996360594,22.31571582783099,500,0,0,0,0,0,0,False,False,False,1000
13.048488407004724,20.479338698786087,500,0,0,0,0,0,0,False,False,False,1000
24.38629273148689,24.985168369514646,500,0,0,0,0,0,0,False,False,False,1000
28.986241921713397,20.38971743257375,500,0,0,0,0,0,0,False,False,False,1000
18.442746611651486,34.18682937504298,500,0,0,0,0,0,0,False,False,False,1000
3.96662532677383,5.698746903868567,500,0,0,0,0,0,0,False,False,False,1000
28.71544704296589,27.88940927422208,500,0,0,0,0,0,0,False,False,False,1000
8.283176345977537,-2.978737794609824,500,0,0,0,0,0,0,False,False,False,1000
29.47108085040567,24.349628037341233,500,0,0,0,0,0,0,False,False,False,1000
15.568883003901798,33.706980738288934,500,0,0,0,0,0,0,False,False,False,1000
19.772678199536767,34.29055438867299,500,0,0,0,0,0,0,False,False,False,1000
31.36850167730018,16.705349200290463,500,0,0,0,0,0,0,False,False,False,1000
2.0577020342909957,19.456264533840567,500,0,0,0,0,0,0,False,False,False,1000
27.409873188662033,20.568698800105903,500,0,0,0,0,0,0,False,False,False,1000
15.54139294081671,25.198518375729265,500,0,0,0,0,0,0,False,False,False,1000
6.040383452941418,26.563316924810096,500,0,0,0,0,0,0,False,False,False,1000
3.5872027328924574,10.711706578901826,500,0,0,0,0,0,0,False,False,False,1000
7.548908944626153,8.071395089238607,500,0,0,0,0,0,0,False,False,False,1000
14.034683866486393,0.15681095531047795,500,0,0,0,0,0,0,False,False,False,1000
0.7310974828293908,17.050963406640825,500,0,0,0,0,0,0,False,False,False,1000
12.500868609835717,17.230504350330474,500,0,0,0,0,0,0,False,False,False,1000
20.986258929456778,24.10781876797956,500,0,0,0,0,0,0,False,False,False,1000
14.395717646172372,33.24080707347659,500,0,0,0,0,0,0,False,False,False,1000
17.626970144963455,6.923629910625316,500,0,0,0,0,0,0,False,False,False,1000
1.9265400920212041,10.229494223690322,500,0,0,0,0,0,0,False,False,False,1000
-3.3077100374651813,17.888022415162006,500,0,0,0,0,0,0,False,False,False,1000
4.2663349378331805,14.689349109296057,500,0,0,0,0,0,0,False,False,False,1000
12.904165078851513,20.20957693928786,500,0,0,0,0,0,0,False,False,False,1000
15.650935905132567,3.4544777525226635,500,0,0,0,0,0,0,False,False,False,1000
19.565157395782155,-2.315651332513493,500,0,0,0,0,0,0,False,False,False,1000
13.901995604908647,-4.25152975224001,500,0,0,0,0,0,0,False,False,False,1000
19.734278030122788,14.282187743025151,500,0,0,0,0,0,0,False,False,False,1000
15.99360999006264,17.429253793558935,500,0,0,0,0,0,0,False,False,False,1000
25.065768982417566,5.892243387977771,500,0,0,0,0,0,0,False,False,False,1000
-4.220197545755553,19.652196679864222,500,0,0,0,0,0,0,False,False,False,1000
16.235803746610515,-1.6794985857110056,500,0,0,0,0,0,0,False,False,False,1000
5.109770208348509,12.483961217774905,500,0,0,0,0,0,0,False,False,False,1000
14.245609873777264,-3.3683367089596423,500,0,0,0,0,0,0,False,False,False,1000
33.359409106743925,17.16304288372467,500,0,0,0,0,0,0,False,False,False,1000
7.630692288669193,23.05725986889954,500,0,0,0,0,0,0,False,False,False,1000
27.822784162166663,25.706300250494706,500,0,0,0,0,0,0,False,False,False,1000
24.24785604202819,6.764836001798663,500,0,0,0,0,0,0,False,False,False,1000
34.430447663392144,13.878924665405963,500,0,0,0,0,0,0,False,False,False,1000
18.677456714126453,26.174636533015693,500,0,0,0,0,0,0,False,False,False,1000
24.038474270704448,17.937523429255517,500,0,0,0,0,0,0,False,False,False,1000
-1.1183774720840134,4.489750708458667,500,0,0,0,0,0,0,False,False,False,1000
16.192633019088685,0.6492379903487198,500,0,0,0,0,0,0,False,False,False,1000
23.74244105683158,-2.891900639597413,500,0,0,0,0,0,0,False,False,False,1000
-2.750942934759834,11.496712914424876,500,0,0,0,0,0,0,False,False,False,1000
28.516170259932906,26.130191246334604,500,0,0,0,0,0,0,False,False,False,1000
18.394769539588594,7.688093739973851,500,0,0,0,0,0,0,False,False,False,1000
-3.369273962442602,13.487675527063837,500,0,0,0,0,0,0,False,False,False,1000
8.385439646778305,3.1140360915758603,500,0,0,0,0,0,0,False,False,False,1000
33.69534711106175,20.944181491445857,500,0,0,0,0,0,0,False,False,False,1000
10.82459034667731,29.871265011074883,500,0,0,0,0,0,0,False,False,False,1000
-0.9798735344045291,14.397076717821086,500,0,0,0,0,0,0,False,False,False,1000
-3.540461453367662,16.4794073317457,500,0,0,0,0,0,0,False,False,False,1000
1.3387026248184313,22.08579467615654,500,0,0,0,0,0,0,False,False,False,1000
5.56322375776908,5.408125725390487,500,0,0,0,0,0,0,False,False,False,1000
20.059119909599428,4.772663543067271,500,0,0,0,0,0,0,False,False,False,1000
22.675190496814214,6.286342884910024,500,0,0,0,0,0,0,False,False,False,1000
15.63545392618781,31.905192574508536,500,0,0,0,0,0,0,False,False,False,1000
22.911039468330618,1.3916494352964026,500,0,0,0,0,0,0,False,False,False,1000
10.384249468145352,8.857258365377298,500,0,0,0,0,0,0,False,False,False,1000
24.255087491983375,27.333834381424385,500,0,0,0,0,0,0,False,False,False,1000
24.69846268379401,8.454591638436892,500,0,0,0,0,0,0,False,False,False,1000
24.31906228623472,20.089397376336933,500,0,0,0,0,0,0,False,False,False,1000
14.369175602005738,29.37466449711352,500,0,0,0,0,0,0,False,False,False,1000
14.512212152903757,15.971579334692766,500,0,0,0,0,0,0,False,False,False,1000
20.932757775154705,6.811248080532367,500,0,0,0,0,0,0,False,False,False,1000
-2.715127170567598,24.158862169358414,500,0,0,0,0,0,0,False,False,False,1000
22.38592215701244,-1.296213254267144,500,0,0,0,0,0,0,False,False,False,1000
22.740067971464832,12.681141409019425,500,0,0,0,0,0,0,False,False,False,1000
11.82827960560433,10.730692585833093,500,0,0,0,0,0,0,False,False,False,1000
-0.5463877821807888,4.628420879887324,500,0,0,0,0,0,0,False,False,False,1000
15.38521070679934,23.012043685952136,500,0,0,0,0,0,0,False,False,False,1000
1.6297324759122116,29.191201783582613,500,0,0,0,0,0,0,False,False,False,1000
17.232983470438505,24.48021804853741,500,0,0,0,0,0,0,False,False,False,1000
22.253947647968367,13.032477275565515,500,0,0,0,0,0,0,False,False,False,1000
-0.9196641518645681,4.9197498881566,500,0,0,0,0,0,0,False,False,False,1000
7.623877211995079,1.318182439820177,500,0,0,0,0,0,0,False,False,False,1000
11.304355567678478,-0.37843801605068883,500,0,0,0,0,0,0,False,False,False,1000
1.7636609892759552,22.3628860387509,500,0,0,0,0,0,0,False,False,False,1000
28.902581820343244,20.12531766725946,500,0,0,0,0,0,0,False,False,False,1000
22.403319078351842,33.2198171706726,500,0,0,0,0,0,0,False,False,False,1000
-0.06860804904386164,10.29994544964317,500,0,0,0,0,0,0,False,False,False,1000
31.516799174826655,6.594904806706298,500,0,0,0,0,0,0,False,False,False,1000
26.39038939943287,0.1604458583660442,500,0,0,0,0,0,0,False,False,False,1000
27.302289304030296,3.0895776456317705,500,0,0,0,0,0,0,False,False,False,1000
19.581639840111492,4.278356256794828,500,0,0,0,0,0,0,False,False,False,1000
5.905462416549673,32.762515007662046,500,0,0,0,0,0,0,False,False,False,1000
11.774391521702823,14.712060438636328,500,0,0,0,0,0,0,False,False,False,1000
32.97914515359892,21.3317799791296,500,0,0,0,0,0,0,False,False,False,1000
0.2680883561160812,26.76232535033051,500,0,0,0,0,0,0,False,False,False,1000
4.795156202040946,16.264039050771135,500,0,0,0,0,0,0,False,False,False,1000
13.00272736403387,-2.4272077578838456,500,0,0,0,0,0,0,False,False,False,1000
6.7937802488582655,6.491855361815398,500,0,0,0,0,0,0,False,False,False,1000
6.919642666607983,22.73478252339813,500,0,0,0,0,0,0,False,False,False,1000
17.53740114762751,7.563012518734918,500,0,0,0,0,0,0,False,False,False,1000
7.263086880307517,32.27604043935879,500,0,0,0,0,0,0,False,False,False,1000
10.89929246391219,15.103534613042617,500,0,0,0,0,0,0,False,False,False,1000
8.75644136369607,15.163252889378544,500,0,0,0,0,0,0,False,False,False,1000
9.041232540639117,16.473248372088968,500,0,0,0,0,0,0,False,False,False,1000
11.530353186066488,32.54194456513132,500,0,0,0,0,0,0,False,False,False,1000
3.6473966906487973,7.609495305577032,500,0,0,0,0,0,0,False,False,False,1000
27.77209906373886,10.461480493262519,500,0,0,0,0,0,0,False,False,False,1000
23.845406051418607,31.508821490251638,500,0,0,0,0,0,0,False,False,False,1000
-1.9829482655212622,23.327418823038666,500,0,0,0,0,0,0,False,False,False,1000
21.519322277178315,6.678495685388842,500,0,0,0,0,0,0,False,False,False,1000
31.331426377794344,5.258605946041602,500,0,0,0,0,0,0,False,False,False,1000
14.137855724727034,10.165464217031168,500,0,0,0,0,0,0,False,False,False,1000
5.759178004764854,11.422483748698111,500,0,0,0,0,0,0,False,False,False,1000
23.95888160120309,14.827596274776331,500,0,0,0,0,0,0,False,False,False,1000
-1.6688260625433777,14.182862154596657,500,0,0,0,0,0,0,False,False,False,1000
14.05188871318249,16.175171762985794,500,0,0,0,0,0,0,False,False,False,1000
